,slow_zone_indicator,slow_zone_proximity_indicator,injury_percentile_indicator,persons_injured,ped_injured,bc_centrality
49697,0,0,0,3.0,2.0,0.006777052703171953
49698,0,0,0,0.0,0.0,9.241243544300375e-05
49699,0,0,0,0.0,0.0,1.2811891969620137e-05
49700,0,0,0,0.0,0.0,0.0003146119231995966
49701,0,0,0,0.0,0.0,0.0005389388079334275
49702,0,0,0,1.0,0.0,0.00011512226620250348
49703,0,0,0,1.0,0.0,4.4342765778660545e-05
49704,0,0,0,1.0,0.0,0.0003688051176619453
49705,0,0,0,0.0,0.0,0.0004325003333625784
49706,0,0,0,0.0,0.0,0.007781400511356552
49707,0,0,0,0.0,0.0,0.02529704638116049
49708,0,0,0,0.0,0.0,0.00011418790078073884
49709,0,0,0,0.0,0.0,0.0
49710,0,0,0,0.0,0.0,0.00029366524526986743
49711,0,0,0,0.0,0.0,0.0
49712,0,0,0,0.0,0.0,0.0010095316886601505
49713,0,0,0,0.0,0.0,0.025254165870872387
49714,0,0,0,0.0,0.0,9.946504676208595e-05
49715,0,0,0,0.0,0.0,0.0010473391753871466
49716,0,0,0,0.0,0.0,0.026415064757858406
49717,0,0,0,0.0,0.0,0.0002534928110346761
49718,0,0,0,0.0,0.0,8.251449665312417e-05
49719,0,0,0,0.0,0.0,0.00019743088572879815
49720,0,0,0,1.0,0.0,0.00031264817214368446
49721,0,0,0,1.0,0.0,0.0016451377259910581
49722,0,0,0,0.0,0.0,0.0
49723,0,0,0,0.0,0.0,0.0001685183466609739
49724,0,0,1,5.0,1.0,0.00048271323670622354
49725,0,0,0,3.0,1.0,0.002279397643646542
49726,0,0,0,0.0,0.0,0.0007069873324331751
49727,0,0,0,0.0,0.0,0.0011745870764698386
49728,0,0,0,0.0,0.0,0.026593665804833338
49729,0,0,0,0.0,0.0,9.680448081536633e-05
49730,0,0,0,0.0,0.0,0.0268418269261732
49731,0,0,0,0.0,0.0,0.029306276433435332
49732,0,0,0,0.0,0.0,0.03099025631068822
49733,0,0,0,0.0,0.0,0.033686349259037664
49734,0,0,0,0.0,0.0,0.021229785373623168
51529,0,0,0,0.0,0.0,0.03463067068749974
51530,0,0,0,0.0,0.0,0.026950625069351555
51537,0,0,0,0.0,0.0,0.23107277080734134
51921,0,0,0,0.0,0.0,0.00011830544331732876
51922,0,0,0,0.0,0.0,0.0030126052757966943
51923,0,0,0,0.0,0.0,3.11455140588211e-07
51924,0,0,0,0.0,0.0,0.0011593944002899594
51925,0,0,0,0.0,0.0,0.0009573180819557777
51926,0,0,0,0.0,0.0,5.88386270677322e-05
51927,0,0,0,0.0,0.0,0.0008570770367925652
51928,0,0,0,0.0,0.0,0.0
51930,0,0,0,0.0,0.0,0.0012075485323653095
51931,0,0,0,0.0,0.0,0.002879624488566904
51932,0,0,0,0.0,0.0,0.0021298041559518178
51933,0,0,0,0.0,0.0,0.00017261477359481204
51934,0,0,0,2.0,0.0,0.008402236184562614
51935,0,0,0,0.0,0.0,2.6336435532111603e-05
51936,0,0,0,0.0,0.0,0.00019331862209289618
51937,0,0,0,0.0,0.0,0.0006258083976540987
51938,0,0,0,0.0,0.0,0.0005712192856401548
51939,0,0,0,0.0,0.0,0.0007105822638016594
51940,0,0,0,0.0,0.0,0.0005195652424087032
51941,0,0,0,4.0,0.0,0.0007166635573941614
51942,0,0,0,0.0,0.0,0.0005473692123320609
51943,0,0,0,0.0,0.0,0.0011806789278637165
51944,0,0,0,0.0,0.0,0.0026568073694298224
51945,0,0,0,1.0,1.0,0.0003265052864495159
51946,0,0,0,1.0,0.0,0.000231474516265296
51947,0,0,0,0.0,0.0,0.0032752041905180595
51948,0,0,0,2.0,2.0,0.0015581097692497488
51949,0,0,0,0.0,0.0,0.003873060809029538
51950,0,0,0,0.0,0.0,0.007388465538650052
51951,0,0,1,5.0,1.0,0.001499403114699215
51952,0,0,0,0.0,0.0,0.0015635523158590106
51953,0,0,0,4.0,0.0,0.00044553393916109185
51954,0,0,0,0.0,0.0,0.0015229364539660326
51955,0,0,0,3.0,1.0,0.0012185444824982798
51956,0,0,0,0.0,0.0,0.0011625142305965294
51957,0,0,0,1.0,0.0,0.007932382349932203
51958,0,0,0,0.0,0.0,0.1239532705376423
51959,0,0,0,0.0,0.0,2.901811708158298e-05
51960,0,0,0,0.0,0.0,0.00047481600127707163
51961,0,0,0,1.0,0.0,0.001861002532922128
51962,0,0,0,3.0,1.0,0.0007420233962990049
51963,0,0,0,1.0,0.0,0.005992043218571088
51964,0,0,0,4.0,1.0,0.006385495523545005
51965,0,0,0,1.0,0.0,0.000312278649095529
51966,0,0,1,6.0,2.0,0.0027242083734133867
51967,0,0,1,7.0,2.0,0.004672492250309844
51969,0,0,0,1.0,0.0,0.005829933457345268
51970,0,0,0,1.0,0.0,0.0002714780256784733
51971,0,0,0,1.0,0.0,0.002074465440040187
51972,0,0,0,0.0,0.0,0.0020104798848017175
51973,0,0,0,0.0,0.0,0.0013734115919802517
51974,0,0,1,5.0,0.0,0.0020060350504224754
51975,0,0,0,1.0,0.0,0.0010700859584514618
51976,0,0,0,0.0,0.0,0.00013716167657463536
51977,0,0,0,0.0,0.0,0.000261886263128494
51978,0,0,0,3.0,1.0,0.0010416062892400484
51979,0,0,0,0.0,0.0,0.0014935276982335425
51980,0,0,0,0.0,0.0,0.03986364493945048
51981,0,0,0,0.0,0.0,0.008745655068816277
51982,0,0,0,0.0,0.0,0.0010301774692506674
51983,0,0,0,0.0,0.0,9.359490919710137e-05
51984,0,0,0,0.0,0.0,1.110680704741688e-05
51985,0,0,0,1.0,0.0,0.006567290305436137
51986,0,0,0,2.0,0.0,0.007418608061578165
51987,0,0,0,0.0,0.0,0.007357948213773095
51988,0,0,0,0.0,0.0,0.0011059402519239217
51989,0,0,0,0.0,0.0,2.5233145288333028e-06
51990,0,0,0,0.0,0.0,0.002472800728150445
51991,0,0,0,3.0,0.0,0.006796975274368224
51992,0,0,0,0.0,0.0,0.0005679780406177622
51993,0,0,0,2.0,0.0,0.0009370259877113526
51994,0,0,0,4.0,0.0,0.001281643182421176
51995,0,0,0,2.0,2.0,0.001011701316842892
51996,0,0,1,5.0,1.0,0.0018277718530915722
51997,0,0,0,0.0,0.0,0.00035730767196362115
51998,0,0,0,2.0,0.0,0.0023619649293065456
51999,0,0,0,3.0,1.0,0.002804505731777578
52000,0,0,0,3.0,0.0,0.0007822591773424514
52001,0,0,0,0.0,0.0,0.000614601291493611
52002,0,0,0,3.0,0.0,0.00014086218595687835
52003,0,0,0,0.0,0.0,0.0011805311186444541
52004,0,0,0,0.0,0.0,0.0011938286694773645
52005,0,0,0,0.0,0.0,0.0023482239508158488
52006,0,0,0,1.0,0.0,0.002415841389727618
52007,0,0,0,1.0,1.0,0.003126872360087752
52008,0,0,0,0.0,0.0,0.003667500416241319
52009,0,0,0,0.0,0.0,0.003359819689644982
52010,0,0,0,0.0,0.0,0.00010519793290918422
52011,0,0,0,4.0,0.0,0.0007122767909224868
52012,0,0,0,0.0,0.0,0.002316629730198553
52013,0,0,0,4.0,0.0,0.002840893194219519
52014,0,0,0,0.0,0.0,0.004122351615116617
52015,0,0,0,2.0,1.0,0.0035659554826081865
52016,0,0,0,2.0,1.0,0.0016351606036908595
52017,0,0,0,0.0,0.0,9.581732638672233e-05
52018,0,0,0,0.0,0.0,0.00018219069944272755
52019,0,0,0,0.0,0.0,2.605137489496307e-05
52020,0,0,0,0.0,0.0,0.00010216256501362114
52021,0,0,0,0.0,0.0,0.0002812703864545942
52022,0,0,0,0.0,0.0,5.314269322544949e-05
52023,0,0,0,0.0,0.0,0.00023811009443003127
52024,0,0,0,0.0,0.0,0.000563401233721322
52025,0,0,0,0.0,0.0,0.00028009319160118455
52026,0,0,0,0.0,0.0,4.032552235514142e-05
52027,0,0,0,0.0,0.0,0.0002820094325509052
52028,0,0,0,0.0,0.0,0.0013200683005286607
52029,0,0,0,0.0,0.0,0.001419095198533648
52030,0,0,0,0.0,0.0,0.00043815403599935764
52031,0,0,0,0.0,0.0,0.00010283298540098899
52032,0,0,0,0.0,0.0,0.00010260599267140774
52033,0,0,0,0.0,0.0,0.0002755955682150632
52034,0,0,0,0.0,0.0,9.533694642412019e-06
52035,0,0,0,0.0,0.0,0.00015809251780230071
52036,0,0,0,0.0,0.0,0.0
52037,0,0,0,0.0,0.0,0.0008093346589708741
52038,0,0,0,0.0,0.0,0.0005066372146239485
52039,0,0,0,0.0,0.0,0.00023710182439863554
52040,0,0,0,0.0,0.0,0.0003457996684639212
52041,0,0,0,0.0,0.0,7.308110112378293e-05
52042,0,0,0,0.0,0.0,3.5616742941502704e-05
52043,0,0,0,0.0,0.0,2.7286637655940043e-05
52046,0,0,0,0.0,0.0,0.00017948790229050445
52047,0,0,0,0.0,0.0,0.00010055777920448866
52048,0,0,0,0.0,0.0,0.028823209510383016
52049,0,0,0,0.0,0.0,0.001244405816968477
52051,0,0,0,0.0,0.0,0.00037874000875664046
52052,0,0,0,0.0,0.0,0.004263694181036098
52053,0,0,0,0.0,0.0,0.0029141221045625642
52054,0,0,0,0.0,0.0,0.0011949689120259587
52056,0,0,0,0.0,0.0,0.02338607905322705
52057,0,0,0,2.0,0.0,0.021092296405205883
52058,0,0,0,1.0,0.0,0.020394309598445636
52059,0,0,0,2.0,0.0,0.0006398291578812561
52060,0,0,0,0.0,0.0,0.0
52061,0,0,0,0.0,0.0,7.663908018745165e-05
52062,0,0,0,1.0,1.0,0.0018403461945302353
52063,0,0,0,1.0,1.0,0.000779830883026001
52064,0,0,0,0.0,0.0,0.00021892656933007265
52066,0,0,0,1.0,0.0,0.020943779813251497
52067,0,0,1,5.0,1.0,0.004942745571028717
52068,0,0,0,4.0,1.0,0.0017565172516058151
52070,0,0,0,1.0,1.0,0.017361090215462553
52071,0,0,0,2.0,2.0,0.0032251496541950524
52073,0,0,0,1.0,1.0,0.0016771595375640765
52074,0,0,0,1.0,1.0,0.016746425577160686
52075,0,0,0,1.0,1.0,0.003799420144432834
52076,0,0,0,2.0,1.0,0.0003218017859365651
52077,0,0,0,2.0,2.0,0.003520430243075428
52078,0,0,0,3.0,2.0,0.003865184689203138
52079,0,0,1,5.0,3.0,0.017825554292490584
52080,0,0,0,3.0,2.0,0.029818778506723577
52081,0,0,0,0.0,0.0,0.005384879898146778
52083,0,0,0,0.0,0.0,0.18287482913518197
52084,0,0,0,0.0,0.0,0.0018311925807373546
52085,0,0,0,0.0,0.0,0.0075317401822213165
52086,0,0,0,0.0,0.0,0.0007574536230098411
52087,0,0,0,0.0,0.0,0.0006577774202202379
52088,0,0,0,0.0,0.0,0.0009578618087266351
52089,0,0,0,0.0,0.0,4.698221612262844e-07
52090,0,0,0,0.0,0.0,0.0011408021120670497
52091,0,0,0,0.0,0.0,0.0
52092,0,0,0,0.0,0.0,0.00025498673992936194
52093,0,0,0,0.0,0.0,0.0009680553659550391
52094,0,0,0,0.0,0.0,0.0007664647064841476
52095,0,0,0,0.0,0.0,0.0012411804086481485
52096,0,0,0,0.0,0.0,0.0008218456536012818
52097,0,0,0,0.0,0.0,0.0004980906744101804
52098,0,0,0,0.0,0.0,6.886325947412225e-05
52099,0,0,0,0.0,0.0,9.513634819797862e-05
52100,0,0,0,0.0,0.0,0.0
52101,0,0,0,0.0,0.0,0.00034308103460963424
52102,0,0,0,0.0,0.0,0.00016385179845283866
52103,0,0,0,0.0,0.0,0.0001721027202280823
52104,0,0,0,0.0,0.0,0.00024237544618588338
52106,0,0,0,0.0,0.0,4.900403508610784e-05
52107,0,0,0,0.0,0.0,0.00024395911639226413
52108,0,0,0,0.0,0.0,0.00014664786111085595
52109,0,0,0,0.0,0.0,0.00023639445170645215
52110,0,0,0,0.0,0.0,0.0003225883421390676
52111,0,0,0,0.0,0.0,0.0006052681950773406
52112,0,0,0,0.0,0.0,0.00023090439499099893
52114,0,0,0,0.0,0.0,4.192502926358596e-05
52115,0,0,0,0.0,0.0,0.00010185638877372087
52116,0,0,0,0.0,0.0,0.0
52118,0,0,0,0.0,0.0,0.00012609182183203404
52119,0,0,0,0.0,0.0,0.001154580042862562
52120,0,0,0,0.0,0.0,0.000587805591601649
52121,0,0,0,0.0,0.0,0.0007890267280243851
52122,0,0,0,0.0,0.0,0.000305537492917035
52123,0,0,0,0.0,0.0,0.00047145334153885654
52125,0,0,0,0.0,0.0,0.0014507633237605747
52126,0,0,0,0.0,0.0,0.0
52127,0,0,0,0.0,0.0,0.0009926814376642595
52128,0,0,0,0.0,0.0,0.0015673161720495088
52129,0,0,0,0.0,0.0,1.2843565373747751e-05
52130,0,0,0,0.0,0.0,0.0008591358080608602
52131,0,0,0,0.0,0.0,0.0017192957228551798
52132,0,0,0,0.0,0.0,0.0003471616248414086
52133,0,0,0,0.0,0.0,0.0013858222874975888
52135,0,0,0,1.0,0.0,0.001328271712197713
52136,0,0,0,0.0,0.0,0.00020370221974606585
52137,0,0,0,0.0,0.0,0.00010185638877372087
52138,0,0,0,1.0,0.0,0.001214907319924292
52139,0,0,0,2.0,1.0,0.0009881732564767623
52140,0,0,0,2.0,1.0,0.0007017981730569342
52141,0,0,0,1.0,1.0,0.0017095772666886901
52142,0,0,0,0.0,0.0,0.0
52143,0,0,0,0.0,0.0,0.00015564310788309852
52144,0,0,0,0.0,0.0,0.00016072141034489273
52145,0,0,0,0.0,0.0,8.389228973267541e-05
52146,0,0,0,0.0,0.0,0.0003255973155311909
52147,0,0,0,0.0,0.0,3.6952304815550456e-08
52148,0,0,0,0.0,0.0,1.4743969621404632e-05
52149,0,0,0,0.0,0.0,5.542845722332569e-07
52150,0,0,0,0.0,0.0,0.0002621766026663305
52151,0,0,0,0.0,0.0,0.0006415764740089629
52152,0,0,0,0.0,0.0,0.0034859009536756403
52153,0,0,0,0.0,0.0,7.45380777136532e-05
52154,0,0,0,0.0,0.0,0.0016145412176037824
52156,0,0,0,0.0,0.0,0.0015562727118103472
52157,0,0,0,0.0,0.0,0.00011717047966942257
52158,0,0,0,0.0,0.0,2.0059822614155962e-07
52159,0,0,0,1.0,0.0,0.0038543998950976853
52160,0,0,0,0.0,0.0,0.00019853945487326467
52161,0,0,0,1.0,0.0,0.0010470963459555016
52162,0,0,0,0.0,0.0,0.00011226638093033022
52163,0,0,0,2.0,2.0,0.002331241727302759
52164,0,0,0,3.0,2.0,0.0012558663103619857
52165,0,0,0,0.0,0.0,0.00011144815132370017
52166,0,0,0,0.0,0.0,0.002357894896876147
52167,0,0,0,2.0,0.0,0.0003278461272242516
52168,0,0,0,0.0,0.0,0.009770595868584512
52169,0,0,0,0.0,0.0,1.205700917124532e-05
52170,0,0,0,0.0,0.0,6.545836853040366e-07
52171,0,0,0,0.0,0.0,1.926270861027766e-05
52172,0,0,0,0.0,0.0,1.879816534973931e-05
52173,0,0,0,0.0,0.0,2.2007736968004266e-05
52174,0,0,0,0.0,0.0,0.000172208298241841
52175,0,0,0,0.0,0.0,0.00035364411488619373
52176,0,0,0,0.0,0.0,1.4147453843667888e-06
52178,0,0,0,0.0,0.0,0.00010185638877372087
52179,0,0,0,0.0,0.0,0.0002022769165603232
52181,0,0,0,0.0,0.0,0.0010533624010720813
52182,0,0,0,0.0,0.0,0.0015671155738233673
52183,0,0,0,0.0,0.0,0.00017772474946073388
52185,0,0,0,0.0,0.0,0.0010529400890170464
52186,0,0,0,0.0,0.0,0.00019766315735906734
52187,0,0,0,0.0,0.0,0.0
52188,0,0,0,0.0,0.0,0.003114767840810315
52189,0,0,0,0.0,0.0,0.001983140458138898
52190,0,0,0,0.0,0.0,0.000676992618724324
52192,0,0,0,0.0,0.0,1.8655635031165046e-05
52194,0,0,0,0.0,0.0,7.89195652846399e-05
52195,0,0,0,0.0,0.0,0.00027791300561706705
52196,0,0,0,0.0,0.0,0.0002403589061230919
52197,0,0,0,0.0,0.0,0.00045216951732582713
52198,0,0,0,0.0,0.0,0.004326924853476193
52199,0,0,0,0.0,0.0,0.0003875240995013656
52200,0,0,0,0.0,0.0,1.266936165104587e-07
52203,0,0,0,0.0,0.0,0.005244894009704097
52204,0,0,0,0.0,0.0,0.0008356130265954184
52205,0,0,0,0.0,0.0,0.0007579181662703795
52206,0,0,0,0.0,0.0,0.0
52207,0,0,0,0.0,0.0,0.001809538530115442
52208,0,0,0,0.0,0.0,8.333800516044215e-05
52209,0,0,0,0.0,0.0,0.0010492448585354914
52210,0,0,0,0.0,0.0,0.0
52211,0,0,0,0.0,0.0,0.0006925759335551105
52212,0,0,0,0.0,0.0,0.0001590216043233774
52213,0,0,0,0.0,0.0,0.00024194257632947265
52214,0,0,0,0.0,0.0,0.0003622962331137205
52215,0,0,0,0.0,0.0,8.93348363419372e-05
52216,0,0,0,0.0,0.0,2.5761035357126605e-06
52217,0,0,0,0.0,0.0,0.00037287515009234377
52219,0,0,0,0.0,0.0,0.0010010960053608291
52220,0,0,0,0.0,0.0,0.00038058762399741797
52221,0,0,0,0.0,0.0,0.0009933465791509394
52222,0,0,0,0.0,0.0,0.0010547877042578239
52223,0,0,0,1.0,1.0,0.0002868449055810544
52224,0,0,0,2.0,0.0,0.0007912333085119422
52225,0,0,0,0.0,0.0,0.00016290159632901022
52226,0,0,0,0.0,0.0,0.00013732004359527343
52227,0,0,0,0.0,0.0,0.00047266220979639385
52228,0,0,0,0.0,0.0,0.00012436562130707903
52229,0,0,0,0.0,0.0,0.0012102935607230362
52230,0,0,0,4.0,1.0,7.974307379195788e-05
52231,0,0,0,0.0,0.0,0.009285433221959086
52232,0,0,0,0.0,0.0,0.002111639458684631
52233,0,0,0,0.0,0.0,0.00013896706060990938
52234,0,0,0,0.0,0.0,0.0003147122223126674
52235,0,0,0,4.0,1.0,0.00010483368876171665
52236,0,0,0,0.0,0.0,0.0001639309819631577
52237,0,0,0,0.0,0.0,0.0067381735996053065
52238,0,0,0,0.0,0.0,0.0002583599574689529
52239,0,0,0,0.0,0.0,0.0008485410543801731
52241,0,0,0,0.0,0.0,0.0003965087884722323
52242,0,0,0,0.0,0.0,0.000248161121339861
52243,0,0,0,0.0,0.0,0.000578599188801889
52245,0,0,0,0.0,0.0,0.0004952664625421349
52246,0,0,0,1.0,0.0,0.0009133765126294003
52247,0,0,0,0.0,0.0,0.0003834223936668395
52249,0,0,0,0.0,0.0,0.0002333062948040097
52250,0,0,0,0.0,0.0,0.00017197602661157181
52251,0,0,0,0.0,0.0,0.0004630862839484783
52252,0,0,0,0.0,0.0,2.871721974237064e-06
52253,0,0,0,0.0,0.0,0.00026760331257352847
52254,0,0,0,0.0,0.0,0.0003977070989283937
52255,0,0,0,0.0,0.0,0.00815278173255421
52256,0,0,0,1.0,1.0,0.001048453023432301
52257,0,0,0,0.0,0.0,0.0010472335973733878
52258,0,0,0,0.0,0.0,0.0019754068686310723
52260,0,0,0,0.0,0.0,0.000694180719364243
52261,0,0,0,0.0,0.0,0.0027542505972284292
52262,0,0,0,0.0,0.0,0.002179341360007407
52263,0,0,0,0.0,0.0,0.005080408743168706
52264,0,0,0,3.0,2.0,0.000558217353245769
52265,0,0,0,1.0,1.0,0.0010362482050417935
52266,0,0,0,3.0,0.0,0.0017816237032776377
52267,0,0,0,0.0,0.0,0.001437344358211842
52268,0,0,0,0.0,0.0,0.001176519154121623
52269,0,0,0,1.0,0.0,0.000333241163727322
52270,0,0,0,1.0,1.0,0.0020063517844637517
52271,0,0,0,2.0,0.0,0.0006843408484819306
52272,0,0,0,0.0,0.0,0.0007749901310951638
52273,0,0,0,0.0,0.0,0.0004204697186947728
52274,0,0,0,0.0,0.0,1.8856233257306605e-05
52275,0,0,0,0.0,0.0,0.1792742493429616
52276,0,0,0,0.0,0.0,0.06482831589659646
52277,0,0,0,0.0,0.0,0.0621260624711442
52278,0,0,0,0.0,0.0,8.446241100697247e-08
52281,0,0,0,0.0,0.0,0.01194266818234463
52282,0,0,0,0.0,0.0,0.0034806326107890803
52283,0,0,0,0.0,0.0,0.06688938348669067
52284,0,0,0,0.0,0.0,0.002487275473836765
52285,0,0,0,0.0,0.0,0.0023155422766568384
52286,0,0,0,0.0,0.0,0.0034628743888748645
52287,0,0,0,0.0,0.0,0.003259536413276266
52288,0,0,0,0.0,0.0,0.003360986326697016
52289,0,0,0,0.0,0.0,0.0031580864998555164
52290,0,0,0,0.0,0.0,0.0030566365864347664
52291,0,0,0,0.0,0.0,0.06877179196190238
52292,0,0,0,0.0,0.0,0.0002596849615416248
52293,0,0,0,0.0,0.0,0.0008197129777233557
52294,0,0,0,0.0,0.0,0.0003019108881444231
52295,0,0,0,0.0,0.0,0.001673754646620358
52296,0,0,0,0.0,0.0,0.0029551866730140167
52297,0,0,0,0.0,0.0,0.0028537367595932667
52298,0,0,0,0.0,0.0,0.0003649356834576884
52299,0,0,0,0.0,0.0,0.0012186870128168541
52300,0,0,0,0.0,0.0,0.0019829768122175723
52301,0,0,0,2.0,0.0,0.0015477895184048344
52302,0,0,0,0.0,0.0,0.0010203639928717948
52303,0,0,0,3.0,0.0,0.0015385620000023226
52304,0,0,0,0.0,0.0,0.009076784672268424
52305,0,0,0,0.0,0.0,0.009147733097514281
52306,0,0,0,0.0,0.0,0.01378763341497681
52307,0,0,0,0.0,0.0,0.004554324058410403
52308,0,0,0,0.0,0.0,0.0039926384674126595
52309,0,0,0,0.0,0.0,0.00042191613748326717
52310,0,0,0,0.0,0.0,0.00032253027423150026
52311,0,0,0,0.0,0.0,0.0
52312,0,0,0,0.0,0.0,0.00010214672831155734
52313,0,0,0,2.0,0.0,0.0002906245984736164
52314,0,0,0,0.0,0.0,0.0020602176870834483
52315,0,0,0,0.0,0.0,0.000907733367793997
52317,0,0,0,0.0,0.0,8.237724523523784e-05
52318,0,0,0,0.0,0.0,0.06336404386597547
52319,0,0,0,0.0,0.0,0.00015690476514751517
52323,0,0,1,6.0,0.0,0.00021888433812456917
52324,0,0,0,0.0,0.0,0.11728316836240793
52325,0,0,0,0.0,0.0,0.009067377671242523
52327,0,0,0,0.0,0.0,0.0002761340160852327
52328,0,0,0,0.0,0.0,0.018047500393014154
52329,0,0,0,0.0,0.0,0.01697951543703649
52330,0,0,0,0.0,0.0,0.00022562021540237522
52331,0,0,0,0.0,0.0,5.2789006879357795e-09
52332,0,0,0,0.0,0.0,1.861340382566156e-05
52333,0,0,0,0.0,0.0,0.00035246164113209613
52334,0,0,0,0.0,0.0,8.323770604737137e-05
52337,0,0,0,0.0,0.0,0.00018341012550164072
52338,0,0,0,0.0,0.0,0.00014593520951798462
52339,0,0,0,0.0,0.0,0.0034045108628690465
52340,0,0,0,0.0,0.0,0.00044570814288379373
52341,0,0,0,0.0,0.0,0.00024771241478138646
52342,0,0,0,0.0,0.0,0.0002703061097257516
52344,0,0,0,0.0,0.0,0.00017633111967911883
52346,0,0,0,0.0,0.0,0.01676350282088616
52347,0,0,0,0.0,0.0,0.016314542875178598
52348,0,0,0,0.0,0.0,0.0027753978733843
52350,0,0,0,0.0,0.0,0.0024937790794843017
52351,0,0,0,0.0,0.0,4.792713934576894e-05
52352,0,0,0,0.0,0.0,0.00011772476424165581
52353,0,0,0,0.0,0.0,5.1068085255090734e-05
52354,0,0,0,0.0,0.0,0.00020175958429290549
52355,0,0,0,1.0,1.0,7.615342132416155e-05
52356,0,0,0,0.0,0.0,0.0
52357,0,0,0,0.0,0.0,0.0004420868170118698
52358,0,0,0,0.0,0.0,0.0005866125600461756
52359,0,0,0,1.0,0.0,0.00019912541284962553
52361,0,0,0,0.0,0.0,0.018013541224888664
52362,0,0,0,4.0,0.0,0.0002676666593817837
52363,0,0,0,0.0,0.0,0.00029570817983609854
52364,0,0,0,0.0,0.0,0.0009284900052989604
52365,0,0,0,0.0,0.0,0.0003276666446008618
52366,0,0,0,0.0,0.0,0.0015145852330777183
52367,0,0,0,0.0,0.0,0.001250740497794
52368,0,0,0,0.0,0.0,0.0003109694817249209
52369,0,0,0,3.0,1.0,0.0006381610252638684
52370,0,0,0,0.0,0.0,0.001182938297358153
52371,0,0,0,0.0,0.0,0.0010719071791887996
52372,0,0,0,1.0,1.0,0.0035841888055843166
52373,0,0,0,0.0,0.0,0.0014252451178350931
52374,0,0,1,5.0,2.0,0.001000705366709922
52375,0,0,1,7.0,4.0,0.0022460561069015395
52376,0,0,0,3.0,2.0,0.0025270044804141696
52377,0,0,0,1.0,0.0,0.0014404483518163482
52378,0,0,0,2.0,0.0,0.0012446539253008102
52379,0,0,0,0.0,0.0,0.0019605045319890293
52380,0,0,0,0.0,0.0,0.001084782417966675
52381,0,0,0,0.0,0.0,0.0018612770357579007
52382,0,0,0,0.0,0.0,0.0014785778514853083
52383,0,0,0,0.0,0.0,0.0005374184845353021
52385,0,0,0,0.0,0.0,0.0005939027218962149
52386,0,0,0,3.0,2.0,0.002363157960862019
52387,0,0,0,0.0,0.0,0.0002012475309261757
52388,0,0,0,0.0,0.0,0.001766869175854857
52389,0,0,0,0.0,0.0,0.0063420026607771025
52390,0,0,0,0.0,0.0,0.0029560260182233985
52391,0,0,0,0.0,0.0,0.0014944092746484278
52392,0,0,0,0.0,0.0,0.002095259029849966
52393,0,0,0,0.0,0.0,0.002757243733918489
52394,0,0,0,0.0,0.0,0.0008791164471646971
52395,0,0,0,0.0,0.0,0.00019248983468489028
52396,0,0,0,0.0,0.0,4.9600550863844583e-05
52397,0,0,0,0.0,0.0,0.0021588592253382164
52398,0,0,0,0.0,0.0,0.00012800278388106677
52399,0,0,0,0.0,0.0,0.0011923452983840545
52400,0,0,0,0.0,0.0,0.007004151010766951
52401,0,0,0,1.0,0.0,0.006198717459404462
52402,0,0,0,2.0,0.0,0.0074332622898878745
52403,0,0,0,0.0,0.0,0.0013576329578240116
52404,0,0,0,0.0,0.0,0.009490244010849618
52405,0,0,0,0.0,0.0,0.00014647893628884202
52406,0,0,0,0.0,0.0,0.007060767220645062
52407,0,0,0,1.0,1.0,0.0006170348647107494
52408,0,0,0,0.0,0.0,0.0007071034682483098
52409,0,0,0,1.0,1.0,0.00018574867850639626
52410,0,0,0,3.0,0.0,0.007241559011405487
52411,0,0,1,5.0,2.0,0.001141842055502573
52412,0,0,0,1.0,1.0,0.00030190560924373515
52413,0,0,0,1.0,0.0,0.005413866341824234
52416,0,0,0,0.0,0.0,0.005278689531908262
52417,0,0,0,0.0,0.0,0.002965580828468562
52418,0,0,0,1.0,1.0,0.003740006117190117
52419,0,0,0,0.0,0.0,8.072494931991393e-05
52420,0,0,0,1.0,1.0,0.0003053632891943331
52421,0,0,0,0.0,0.0,0.00011168042295396935
52422,0,0,0,1.0,1.0,0.006566957734692798
52423,0,0,0,0.0,0.0,8.794120656032215e-05
52424,0,0,0,0.0,0.0,0.006772122209929421
52425,0,0,0,1.0,0.0,9.09290643496938e-05
52426,0,0,1,5.0,1.0,8.054018779583618e-05
52427,0,0,0,0.0,0.0,0.010729154492201954
52428,0,0,0,0.0,0.0,0.0060703873836807426
52429,0,0,0,2.0,0.0,9.218544271342252e-05
52430,0,0,0,1.0,0.0,0.00012913246862828503
52431,0,0,0,0.0,0.0,0.010705198840880102
52432,0,0,0,2.0,0.0,0.006277621187987037
52433,0,0,0,0.0,0.0,0.010439437864646663
52434,0,0,0,0.0,0.0,0.004552613694587511
52435,0,0,0,3.0,2.0,0.00614386440235612
52436,0,0,0,0.0,0.0,2.6046095994275135e-05
52437,0,0,0,0.0,0.0,0.014324698213166022
52438,0,0,0,1.0,0.0,0.024920095919737057
52439,0,0,0,1.0,0.0,0.018441871226707773
52440,0,0,0,0.0,0.0,0.05679774071496797
52444,0,0,0,0.0,0.0,0.01846415346651155
52445,0,0,0,0.0,0.0,7.477562824461032e-05
52446,0,0,0,0.0,0.0,0.0008904449680410073
52447,0,0,0,0.0,0.0,0.053620006146751956
52448,0,0,0,0.0,0.0,0.0140974784908552
